title,content0,content1,content2,content3,content4,content5,content6,content7,content8,content9,content10,content11,content12,content13,content14,content15,content16,content17
第22章 神邸下凡？我要给前辈宣传！,“前辈！”,他的声音带着前所未有的坚决和激动。,“我愿意带着您赐给我的魂骨，马上去宣传一波！”,“让那些不长眼的家伙们看看，什么叫做真正的机缘！”,听到这话，林枫眼睛一亮。,孺子可教啊！,这才是合格的韭菜该有的觉悟！,不仅自己消费，还主动拉来更多的韭菜！,这种员工，简直就是老板梦寐以求的啊！,虽然心里很高兴，但林枫表面上却是极为平静。,“随你。”,顿了顿，他又补充道：,“他们不信便不来，我无非就是少体验一些人世间的生活体验罢了。”,轰！,这话就像一枚重磅炸弹，在所有人脑海里爆炸！,人世间？,生活体验？,鬼斗罗瞪大眼睛，脑子里瞬间闪过无数个念头。
第22章 神邸下凡？我要给前辈宣传！,难不成，这位林枫前辈当真是神祇下凡体验生活不成？,一旁的菊斗罗也停止了抽泣，那双红肿的眼睛死死盯着林枫。,胡列娜三人更是面面相觑，眼神里写满了震撼。,想想林枫之前展现出的种种手段——,助人提升魂力！,凭空变出魂环！,一个眼神压制的菊斗罗倒地不起！,这些超越常理的能力，如果说林枫是神祇的话，那一切就都说得通了！,就在众人猜测林枫身份的时候，林枫再次慢悠悠地开口了，语气里带着几分赞许。,“不过既然你有这种心态，却是值得表扬。”,听到“值得表扬”这四个字，鬼斗罗整个人都要激动坏了！,真实身份很有可能是神邸的前辈居然表扬自己了！,这比得到八万年魂骨还要让他激动！,可这还没完，林枫在说完后，竟是直接一挥手，包括仙草在内的整整十一株仙草顿时就出现在众人面前！,,,,
第23章 磕到了！我站鬼菊这对儿！,当十一株仙草凭空出现的那一刻，整个饭店的空气都凝固了！,每一株仙草都散发着独特的灵韵，有的通体火红，有的冰蓝如玉，有的金光闪闪，有的黑气缭绕。,它们静静悬浮在空中，各自散发着属于自己的强大气息。,菊斗罗瞪大了眼睛，嘴巴张得能塞下一个鸡蛋。,他刚才还在为一条手帕而哭天抢地，现在却被这十一株仙草给彻底震撼了。,“这…这是…”,菊斗罗的声音都在颤抖，他死死盯着这些仙草，不敢置信地瞪大眼睛。,他寻找一生都没有见到一株仙草的影子，现在林枫竟是随随便便就拿出十多株来！,而且其中还有他昨天失去的那株奇茸通天菊！,“嘶~”焱瞬间倒吸了一口冷气，“这么多仙草！”,邪月和胡列娜也看呆了。,通过昨晚菊斗罗的解释和失去仙草后的崩溃，他们早已知道了仙草的价值，那可是足以让封号斗罗们打破头去争抢的绝世珍宝！,现在居然有十一株！,鬼斗罗更是整个人都石化了。,他抱着怀里的八万年魂骨，再看看眼前这些仙草，突然觉得自己手里的魂骨都不香了。,“前辈…”鬼斗罗的声音都在发抖，“您这是…”,林枫慵懒地靠在摇椅上，瞥了一眼震惊的众人。,“你有这个心，我很欣慰。”
第23章 磕到了！我站鬼菊这对儿！,“那便赏你一株小小的仙草作为奖励，你现在可以挑选其中一株。”,轰隆！,这句话就像一道天雷，直接劈在了所有人的脑袋上！,小小的仙草？,林枫前辈居然说仙草是“小小的”！,这得多大的格局啊！,鬼斗罗整个人都傻了，他指着自己的鼻子，声音都变了调。,“我…我可以挑一株？”,今天第一次来这里吃饭抽奖，不仅能得到一块八万年的魂骨，现在居然还能拿到一株仙草？,“随便挑。”林枫摆摆手，“反正我这里多得是。”,多得是…,多得是……,这三个字在所有人心中掀起了惊涛骇浪！,菊斗罗感觉自己的心脏都停止了跳动。,多得是？,仙草多得是？！,那可是仙草啊！整个斗罗大陆都难得一见的绝世珍宝，在林枫前辈这里，居然是多得是？！,
第23章 磕到了！我站鬼菊这对儿！,鬼斗罗更是激动得浑身颤抖，他死死盯着眼前悬浮的十一株仙草，眼珠子都快瞪出来了。,每一株都散发着独特的气息，每一株都价值连城！,“前辈……我……我真的可以挑一株吗？”,鬼斗罗的声音都在发颤，生怕这是个梦，生怕林枫会改口。,林枫慵懒地点点头：“快选吧，别浪费时间。”,“谢前辈！谢前辈！”,鬼斗罗激动得差点再次跪下，他强忍着内心的狂喜，仔细打量着每一株仙草。,就在众人还沉浸在震撼中时，林枫的脑海里却响起了系统那毒舌的声音。,【啧啧啧，杂鱼宿主，你这是在打肿脸充胖子吗？】,【说什么多得是，你总共就这十一株仙草，除此之外啥都没有！】,【现在倒好，为了装逼直接送出去一株，真是脑子进水了！】,林枫眼角微微抽搐，心中腹诽：你个破系统懂个屁！,这叫投入宣传资金！,以及增加韭菜的这种为枫染亭考虑的积极性！,甚至还能更加清晰的让韭菜们意识到，我这里赏罚分明！,想要钓大鱼，不撒点饵料怎么行？,鬼斗罗要是拿着仙草回去，那些封号斗罗还不得疯了？,到时候一个个排队来消费，美食积分还不是蹭蹭往上涨？
第23章 磕到了！我站鬼菊这对儿！,一株仙草换一群韭菜，这买卖血赚好吧！,而另一边，鬼斗罗挨个打量着那十一株仙草，最终把目光停留在了一株通体墨黑、散发着阴冷气息的仙草上。,那仙草名为轮回夜影花，鬼斗罗通过武魂的感应，也能猜得到这仙草与自己极为契合，林枫一开始也是猜测对方会选择这一株仙草。,鬼斗罗眼神狂热，伸出手就想要触碰那株仙草。,可就在手指即将触及的瞬间，他的动作突然停住了。,转过头，鬼斗罗看向了蹲在地上的菊斗罗。,那个跟自己搭档了几十年的老伙计，此刻正用一双红肿的眼睛，死死盯着悬浮的仙草。,更准确地说，是盯着其中那株金光闪闪的奇茸通天菊。,眼神里的渴望，几乎要化作实质。,鬼斗罗的手在空中停顿了许久，他的目光在轮回夜影花和菊斗罗之间来回徘徊，最终还是叹了口气将手收回。,“前辈，我选择这株奇茸通天菊。“,轰！,这句话就像一枚炸弹，在所有人脑海里爆炸！,菊斗罗瞪大眼睛，整个人都懵了。,胡列娜三人更是目瞪口呆。,就连林枫也愣了一下，眼神古怪地看着鬼斗罗。,“你确定？“,
第23章 磕到了！我站鬼菊这对儿！,林枫的声音里带着几分困惑。,“如果你是不小心选错了的话，我可以给你个机会重新选择。”,“不用了，前辈。“,鬼斗罗摇头，“我就要这株奇茸通天菊。“,林枫沉默了片刻，最终还是一挥手。,那株金光闪闪的奇茸通天菊缓缓飘向鬼斗罗，其余十株仙草则消失在空中。,“我靠……”,焱在一旁看得眼珠子都直了，他忍不住压低声音对旁边的邪月和胡列娜嘀咕。,“鬼长老这是什么操作？放着最适合自己的不要，偏偏选了个不搭边的？”,“这你就不懂了吧？”,胡列娜白了他一眼，眼神里却闪烁着八卦的光芒。,“这叫爱！”,“啊？”,鬼斗罗小心翼翼地接过这株仙草，那动作比接过自己的魂骨还要谨慎。,就在菊斗罗脑子里乱成一锅粥的时候，鬼斗罗做出了一个让所有人目瞪口呆的举动。,只见他捧着那株金光四射的奇茸通天菊，转过身。,然后，一步一步地，走到了还蹲在地上的菊斗罗面前。,在所有人震惊的目光中。
第23章 磕到了！我站鬼菊这对儿！,这位九十五级的封号斗罗，武魂殿位高权重，令无数魂师闻风丧胆的鬼魅长老。,就这么毫无征兆地，单膝跪在了蹲在地上的菊斗罗面前！,“轰！”,这个动作，不亚于一道晴天霹雳，直接劈在了胡列娜三人的天灵盖上。,焱的下巴都快掉到地上了。,邪月手里的月刃都差点没拿稳。,胡列娜更是死死捂住了自己的嘴巴，才没让自己尖叫出声。,我滴妈呀！,磕到了！我狠狠的磕到了啊！,我站鬼长老和菊长老这对儿！,就连林枫都被这一幕雷的头皮发麻！,鬼斗罗缓缓将奇茸通天菊递到菊斗罗面前，只丢下一句：“呐~给你，别哭了。”,,,,,,
第24章 介个就是爱情！全员迪化！,看着递到自己面前的奇茸通天菊，菊斗罗整个人都蒙了。,那株金光闪闪的仙草就这么静静地悬浮在他面前，散发着温暖的光芒。,每一片花瓣都晶莹剔透，蕴含着磅礴的能量。,这…这是真的吗？,菊斗罗下意识地伸出手，战战兢兢地触碰了一下那株仙草。,入手的触感告诉他，这不是梦！,“老鬼~你…..”,声音哽咽得厉害，菊斗罗甚至说不出完整的话。,他万万没想到，鬼斗罗居然会放弃最适合自己的仙草，给他换来了这株奇茸通天菊。,这可是他昨天失去的宝贝啊！,是他魂牵梦绕的仙草！,是他哭得稀里哗啦都没能保住的珍宝！,现在…现在竟然重新回到了他手里！,“哭什么哭！”,鬼斗罗有些别扭地别过脸去，那张黑乎乎的脸上闪过一丝不自然。,“男人家家的，动不动就哭，跟个女人似的！我最讨厌你这种样子！”,他沙哑的声音一点都不温柔，甚至显得有些粗暴。,“赶紧起来！蹲在地上算什么样子！”
第24章 介个就是爱情！全员迪化！,菊斗罗紧紧抱着奇茸通天菊，眼泪却流得更凶了。,这一次不是伤心，而是感动。,就在鬼斗罗还在那里别扭地教训着菊斗罗的时候，突然——,“老鬼！”,菊斗罗猛地从地上弹起来，还没等鬼斗罗反应过来，菊斗罗就这么毫无征兆地扑进了他的怀里！,“卧槽！”,鬼斗罗整个人都慌了。,这什么情况？,月关这家伙怎么突然就抱上来了？,他一点心理准备都没有！,“月关你疯了？！快放开我！”,鬼斗罗的脸瞬间涨成了猪肝色，他拼命想要推开菊斗罗，但对方抱得死紧。,“我不放！”,菊斗罗鼻子一酸，声音带着哭腔。,“老鬼，你对我太好了！”,“我…我感动得想哭！”,“谁要你感动了！”,
第24章 介个就是爱情！全员迪化！,鬼斗罗急得跳脚，“快放开我！被人看见了多不好！”,可惜菊斗罗根本不听，反而抱得更紧了。,这一幕，直接把旁边的胡列娜三人给看呆了。,焱的眼珠子都快瞪出来了：“我靠…抱上了抱上了！”,邪月嘴角抽搐：“感觉我们看到了什么不该看的东西…”,胡列娜更是激动得说不出话来了，只能颤抖着不停喘粗气。,但是她的心里却是大大声呼喊：介个就是爱情！,而坐在摇椅上的林枫，此刻的表情也变得相当精彩。,说实话，他身为一个穿越者，什么场面没见过？,但是，像这种场面他还真特么没见过！,他万万没想到，两个大男人居然能演出这么一出……,林枫眼角疯狂抽搐，看着眼前抱在一起的两个封号斗罗，整个人都不好了。,这什么情况？他开的是饭店，不是什么奇怪的场所啊！,还有旁边那个小狐狸！,你脸红个什么劲？,你是在兴奋吧？,你一定是在兴奋吧？！,“你快放开啊！前辈还在看着呢！”
第24章 介个就是爱情！全员迪化！,提到林枫，菊斗罗总算是冷静了下来。,这才依依不舍的松开了对方，但是他的眼神，依旧是柔情的看着鬼斗罗的侧脸。,“那个…前辈…”,鬼斗罗的脸黑得像锅底，声音都有些发抖。,“我们刚才…不是你想的那种意思…”,“老鬼说得对！”,菊斗罗也连忙解释，只是那几乎都要粘在鬼斗罗身上的眼神，怎么看都没有说服力。,“我们就是…就是太激动了！”,激动个鬼啊！,林枫心里狂吐槽，但表面上，他只是淡淡地抬了抬手，示意自己对他们的私生活不感兴趣。,“行了，你们的感情好不好跟我没关系。”,林枫懒洋洋地靠在摇椅上，语气里透着一股子“别在我面前秀恩爱”的不耐烦。,“我这里是饭店，不是什么情感调解中心。”,鬼斗罗听到这话，脸更黑了，恨不得找个地缝钻进去。,菊斗罗倒是毫不在意，反而美滋滋地抱着奇茸通天菊，那叫一个满足。,就在这时，鬼斗罗突然想起了什么，猛地转过头看向菊斗罗。,“对了，月关！”,
第24章 介个就是爱情！全员迪化！,鬼斗罗的语气变得严肃起来。,“你能重新得到奇茸通天菊，最应该感谢的其实不是我。”,菊斗罗愣了一下，抬起头茫然的看着鬼斗罗。,“什么意思？”,鬼斗罗看着老搭档那呆愣愣的样子，恨不得当场给他一个暴栗。,但最后也只是伸出手指狠狠戳了一下菊斗罗的脑袋。,“你个蠢货！“,菊斗罗被戳得一个趔趄，兰花指指着鬼斗罗委屈道：“老鬼你又欺负我！“,“我欺负你？“鬼斗罗冷哼一声，“我看是你脑子里装的全是花瓣！“,“你仔细想想，林前辈为什么要奖励我仙草？“,菊斗罗眨了眨眼睛，还是一脸迷茫：“因为你表现好啊。“,“那为什么偏偏要把奇茸通天菊也放在选择里？“,“因为...因为...“菊斗罗支支吾吾半天，说不出个所以然。,鬼斗罗又是恶狠狠的戳了一下菊斗罗的额头：“你这个榆木脑袋！“,“林前辈肯定是看你可怜，这才提出要奖励我的事情！“,“可是前辈的奖励为什么不是魂力提升，不是武魂进化，偏偏是仙草呢？”,“甚至前辈还特意把奇茸通天菊也放在选择中，不正是料到我会选择奇茸通天菊，然后交给你吗？“,“说来说去，还是前辈宅心仁厚，想借我之手，把仙草交给你罢了！“
第24章 介个就是爱情！全员迪化！,“真正想帮你的，是林前辈。“,轰！,这番话就像一道闪电，直接劈在了菊斗罗的脑袋上。,他瞪大眼睛，不敢置信地看着林枫。,“前辈.....您.....”,林枫靠在摇椅上，面色平静如水，既没有承认，也没有否认。,只不过此时的他真的是极度无语，这个鬼斗罗想象力咋就咋就这么丰富呢？,他给予鬼魅奖励，就是想要培养他这种为枫染亭生意分忧的想法。,他奖励仙草，是因为他手里头只有仙草！,至于借鬼魅之手把奇茸通天菊交给菊斗罗？,别扯了，他甚至都没料到鬼魅会为了月关放弃仙草！,可这种态度，反而让在场的所有人都觉得鬼斗罗说中了真相。,胡列娜捂着嘴，眼神里满是敬仰：“前辈真的好温柔啊...他真的...我哭死...“,,,,,
第25章 鬼菊“夫妇”暴打魔熊！,林枫看着菊斗罗那双红肿的眼睛里闪烁着的崇拜光芒，心里默默吐槽。,老子只是想收割韭菜啊！,怎么就被你们脑补成什么宅心仁厚的前辈了？,虽然很想说一句他们误会了，但看到几人尊崇的眼神，又默默的把话咽了回去。,算了，反正他们越是崇拜自己，就越愿意来消费。,这样想着，林枫干脆保持沉默，任由他们自己脑补。,“前辈…”菊斗罗颤抖着声音，眼泪又开始往下掉。,“您对我的恩情，我…我这辈子都还不完啊！”,说着，菊斗罗就要跪下。,林枫的眼角狂跳，赶紧抬手制止。,“停！”,林枫的声音带着一丝不耐烦，“你们吃过饭了，那就该干什么干什么去！”,他坐在摇椅上，摆了摆手，那架势活像在赶鸭子。,“我这里是饭店，不需要你们表忠心。”,听到这话，鬼斗罗立马反应过来，拍了拍脑门。,“对对对！前辈您说得对！”,他小心翼翼地把那块八万年魂骨收好，眼神里燃烧着前所未有的狂热。,“我现在就去找那几个老东西！”
第25章 鬼菊“夫妇”暴打魔熊！,鬼斗罗握紧拳头，声音铿锵有力，“说什么也要把他们带来消费！”,“让他们见识见识什么叫做真正的机缘！”,菊斗罗也是一个激灵，赶紧拿起那条“月关的叹息”手帕，狠狠地擦了擦眼泪。,“对！我也去！”,他小心翼翼地将奇茸通天菊收进储物魂导器，眼神里闪烁着报复的快感。,“让他们见识见识前辈赐下的仙草！”,“看看还有谁敢说我菊斗罗在痴人说梦！”,两人快速冲出饭店，只留下一句“前辈就等着我们的好消息吧。”,看着两个封号斗罗像风一样冲出去的背影，林枫嘴角微微上扬。,这两颗韭菜，终于要去发挥拉人头的作用了。,想到那些即将涌入的封号斗罗，林枫心里美滋滋的。,美食积分，马上就要蹭蹭往上涨了！,他舒服地靠在摇椅上，心情大好。,这时，林枫的目光扫向店内，发现胡列娜三人还愣在原地。,三人面面相觑，表情呆滞。,显然还沉浸在刚才那出“深情大戏”的震撼中。,“怎么？”,
第25章 鬼菊“夫妇”暴打魔熊！,林枫挑眉，语气里带着几分调侃。,“还想让我留你们吃晚饭？”,这话就像一盆冷水，瞬间把三人从呆滞中浇醒。,“不不不！”,焱连连摆手，脸瞬间涨红。,“前辈，我们这就走！”,三人恭恭敬敬地向林枫行礼，那架势比见到教皇还要虔诚。,“慢走不送。”,林枫摆摆手，完全没有起身的意思。,......,武魂城休闲区，一个身形魁梧的中年男子正舒服地靠在椅子上，手里端着个茶碗，听着台上说书人绘声绘色地讲着魂师界奇闻。,“话说这位绝世强者一掌拍出，山崩地裂，敌人瞬间化为齑粉！”,“好！”,魔熊斗罗顺手从储物魂导器里掏出几枚金魂币，潇洒地扔向台上。,就在他正听得兴起的时候，茶楼门口突然传来一阵急促的脚步声。,“老熊！”,“魔熊！”,两个熟悉的声音同时响起，魔熊斗罗眉头一皱，转过头去。
第25章 鬼菊“夫妇”暴打魔熊！,只见菊斗罗和鬼斗罗两人气喘吁吁地冲了进来，那架势就像是身后有什么洪水猛兽在追赶似的。,“月关？鬼魅？”,魔熊斗罗有些疑惑地看着这两个老伙计。,“你们俩这是怎么了？跑得这么急？”,菊斗罗和鬼斗罗对视一眼，都从对方眼中看到了同样的兴奋。,“老熊！别说哥不带你，快跟我们走！”,鬼斗罗二话不说，直接上前就要去拉魔熊斗罗。,“有天大的机缘等着你！”,“什么机缘？”,魔熊斗罗一头雾水，但还是下意识地往后缩了缩。,“你们俩今天是不是吃错药了？”,“哎呀！你别问那么多！”,菊斗罗那张妖娆的脸上写满了焦急。,他死死盯着魔熊斗罗，眼神里燃烧着前所未有的急切。,“老熊！咱们都是几十年的老朋友了，我还能坑你不成？”,菊斗罗的声音都有些发颤，手指不自觉地摸了摸储物魂导器里的奇茸通天菊。,“林前辈那边还等着呢！”,
第25章 鬼菊“夫妇”暴打魔熊！,他们浪费的每一分钟，都有可能会让林枫今天少一个客人！,林前辈刚才还说什么“人世间的生活体验”，万一因为他们耽误了时间，让前辈失去了兴趣怎么办？,那可是神祇级别的存在啊！,“快走快走！路上我再跟你解释！”,菊斗罗急得团团转，恨不得直接扛起魔熊斗罗就跑。,可魔熊斗罗依然稳如泰山地坐在那里，端着茶碗，一副“你们爱咋咋地”的表情。,“不行！”,魔熊斗罗摇头摇得跟拨浪鼓似的。,“你们这是想干什么？我好不容易有个休息的机会，就想安安静静喝个茶，听个书。”,他指了指台上还在讲故事的说书人。,“正讲到精彩处呢！我才不跟你们去搞什么莫名其妙的机缘！”,魔熊斗罗说着，还故意往椅子里缩了缩，摆出一副“打死我也不走”的架势。,听到这话，菊斗罗和鬼斗罗瞬间对视一眼。,两人眼中同时闪过一丝危险的光芒。,“你踏马走不走？！”,鬼斗罗的声音突然变得阴森恐怖，那双平时就阴冷的眼睛，此刻更是冒出了森森寒光。,就在魔熊斗罗刚说出一个“不”字的时候——,“砰！”
第25章 鬼菊“夫妇”暴打魔熊！,一记重拳直接砸在了魔熊斗罗的脑门上。,当然，这只是个开始，接下来的十几秒内，魔熊斗罗体会到了什么叫做“夫妻混合双打”。,“砰！”,菊斗罗的铁拳如雨点般落在魔熊斗罗的脑袋上，那叫一个凶残。,“让你不听话！”,“砰！”,“让你犟嘴！”,“砰！”,“让你不跟我们走！”,那样子要说没有点私人恩怨，怕是谁都不信。,鬼斗罗也没闲着，一双鬼爪抓住魔熊斗罗的另一边，什么掏鸟，毒龙钻之类的阴狠招数都用上了。,“想喝茶是吧？”,“想听书是吧？”,“今天不把你打服了，我就不姓鬼！”,魔熊斗罗想挣扎，可是两个九十五级的封号斗罗合力暴打，就算是他魔熊斗罗也架不住啊！,“卧槽！你们两个疯了吗？！”,“别特么掏我裤裆！”,
第25章 鬼菊“夫妇”暴打魔熊！,店家想要来劝架，结果一看是武魂殿著名的哼哈二将，顿时扭头就走，假装什么也没看见。,开玩笑，这两位爷平时就不好惹，现在明显是发了狂，谁敢上前劝架？,不要命了？,,,,,,,,,,,,,,,
第26章 斗罗也怕掏裆！前辈的韭菜别跑！,就在魔熊斗罗遭受毒打的时候，茶楼外突然传来一阵急促的脚步声。,一个身材消瘦的男子匆匆走进茶楼，刚一踏进门口，就看到了这令人震惊的一幕。,此人正是被魔熊约来一起听书唠嗑的鬼豹斗罗。,原本他们约好了一起来这里消磨时光，只是鬼豹斗罗有些事情要处理，这才耽误了点时间。,结果一来就看到了这惨烈的画面！,“卧槽！老熊！”,鬼豹斗罗瞪大眼睛，看着被按在地上疯狂暴打的魔熊斗罗，整个人都懵了。,那可是九十四级的魔熊斗罗啊！,武魂殿长老团里出了名的硬汉！,现在却被菊斗罗和鬼斗罗两个人按在地上狂揍，那惨叫声简直闻者伤心见者流泪。,“别掏我裤裆！”,“有本事单挑啊！”,“我错了！我错了还不行吗？！”,魔熊斗罗的求饶声在茶楼里回荡，但菊斗罗和鬼斗罗丝毫没有停手的意思。,鬼豹斗罗的身体开始微微颤抖。,不是害怕，而是愤怒！,此时，鬼豹斗罗已经动用了他那聪明的小脑袋瓜，瞬间猜到了“真相”！,肯定是早上菊斗罗召开会议说那个劳什子枫染亭饭店的时候，大家嘲笑他做白日梦。
第26章 斗罗也怕掏裆！前辈的韭菜别跑！,这老小子现在恼羞成怒，带着老相好鬼斗罗来报仇了！,真踏马狡猾啊！,这俩人魂力等级本就比其他人高，结果还在他们分散的时候二打一！,尤其是鬼斗罗，那招招都往下三路攻去的损招，鬼豹斗罗是一看就头皮发麻！,“太过分了！”,鬼豹斗罗咬牙切齿，握紧了拳头。,就算你们俩实力强，也不能这么欺负人啊！,而且魔熊这家伙平时虽然嘴毒了点，但也没得罪过他们到这种程度吧？,就在这时，魔熊斗罗终于发现了他。,“鬼豹！救命啊！”,魔熊斗罗一边被暴打，一边向鬼豹斗罗求救。,“这两个疯子不知道发什么癫！”,“快来帮忙！”,鬼菊二人也顺着魔熊斗罗的视线，看见了鬼豹斗罗。,两人脸上顿时露出一个惊喜的笑容。,“哟！鬼豹也来了！”,菊斗罗停下了手里的动作，兰花指指着鬼豹斗罗。,
第26章 斗罗也怕掏裆！前辈的韭菜别跑！,“正好一起带走！”,鬼斗罗也是眼前一亮，松开了魔熊斗罗的衣领。,“太好了！又多一个前辈的韭菜！”,“不对，又多一个客人！”,可是在鬼豹斗罗眼里，这就是要揍他之前的狞笑啊！,卧槽！,这两个家伙连我也不放过？！,“老子跟你们拼了！”,鬼豹斗罗刚想撸起袖子上前帮忙，但下一秒他就怂了。,啊呸！那不是怂，是理智！,强攻系的魔熊斗罗那么能打都被按在地上狂揍，他这细胳膊细腿的，上去不是送菜吗？,三十六计，走为上计！,“溜了溜了！”,鬼豹斗罗扭头就跑，那速度快得像兔子一样。,“鬼豹！你给我站住！”,菊斗罗看着鬼豹斗罗那兔子般的逃跑速度，顿时急了眼。,这特么都是前辈的客人啊！,一个都不能少！
第26章 斗罗也怕掏裆！前辈的韭菜别跑！,菊斗罗二话不说，直接冲了出去。,见到菊斗罗的动作，茶楼里的客人都看呆了。,“我靠，菊长老这是要干嘛？”,“追男人呗，还能干嘛？”,“啊？可是菊长老不是和鬼长老才是一对儿吗？”,茶楼里顿时议论纷纷，各种奇怪的猜测满天飞。,鬼斗罗看着菊斗罗冲出去的背影，下意识就想跟上去帮忙。,但刚迈出一步，他突然想起还得把魔熊送到枫染亭消费呢。,林前辈还在等着韭菜...不对，还在等着客人呢！,于是鬼斗罗又重新转过身来。,结果这一回头，他就看到了相当精彩的一幕。,只见魔熊斗罗正佝偻着身子，双手死死捂着裆部，一瘸一拐地往茶楼后门挪去。,那小心翼翼的模样，活像个做贼的。,显然是想趁着他们俩都不注意，悄悄溜走。,鬼斗罗的眼神瞬间就危险了起来。,“老熊~“,他的声音轻飘飘的，但听在魔熊斗罗耳朵里，却比死神的呼唤还要恐怖。,
第26章 斗罗也怕掏裆！前辈的韭菜别跑！,魔熊斗罗浑身一哆嗦，身体僵硬得像块石头。,但没办法啊！,刚才鬼斗罗那一顿鬼爪，差点把他的命根子都给抓烂了！,到现在下面还隐隐作痛呢！,“老鬼，我错了！”,魔熊斗罗瞬间怂了，但右手还是下意识地抬起来，握成拳头摆出迎战姿势。,只不过左手依然死死护着裆部，显然对鬼斗罗的鬼爪心有余悸。,“我真的知道错了！”,“你想干什么就说，我配合！”,“但是能不能别再掏我裤裆了？”,魔熊斗罗的声音带着哭腔，那叫一个委屈。,他好歹也是九十四级的封号斗罗啊！,被人按在地上暴打就算了，还被专门攻击下三路！,这特么传出去，他魔熊斗罗还怎么在武魂殿混？,鬼斗罗看着魔熊斗罗那副又想反抗又怕被掏裆的纠结样子，莫名觉得有些好笑。,“老熊，你别紧张。”,鬼斗罗的语气稍微缓和了一些。,“我们真的不是特意来打你的。”
第26章 斗罗也怕掏裆！前辈的韭菜别跑！,“真的有天大的机缘等着你！”,魔熊斗罗当场就翻了个白眼。,“老鬼，你说有机缘，那倒是拿点证据出来啊！”,他捂着裆部，一脸的不信。,“就凭你们俩刚才那架势，说是要带我去送死我都信！”,鬼斗罗这才一拍脑门，想起来自己忘记了最重要的展示魂骨环节。,“对啊！证据！”,鬼斗罗眼前一亮，下意识就想从储物魂导器里掏出那块八万年的地狱鬼影左臂骨。,可就在他准备当场掏出自己的大宝贝给魔熊看的时候，突然发现整个茶馆的人都在注意着这边。,这倒是让鬼斗罗升起一丝警惕。,倒不是怕被抢魂骨，凭他九十五级封号斗罗的实力，在场的这些人谁敢造次？,他担心的是另一件事。,万一这件事传出去后，像是周围这些劣质“韭菜”，一股脑的跑去枫染亭，到头来还拿不出金魂币。,那可就糟了！,反正周围这些整天就知道喝茶听曲儿的家伙，就不像是能在枫染亭消费得起的主儿。,要是他们跑去枫染亭瞎凑热闹，惹怒了林前辈怎么办？,这样一来，就是他鬼魅对不起对他恩重于山的林枫前辈了！,
第26章 斗罗也怕掏裆！前辈的韭菜别跑！,想到这里，鬼斗罗的眼神瞬间变得危险起来。,他扫视了一圈茶馆里的客人，那些人被他这么一看，顿时都低下了头，假装什么也没看见。,“老熊，跟我出来！”,鬼斗罗压低声音，语气里带着不容置疑的威严。,“有些东西，不适合在这里展示。”,魔熊斗罗愣了一下，但还是乖乖跟了出去。,茶馆外的巷子里，鬼斗罗左右看了看，确认没有外人后，这才小心翼翼地从储物魂导器中取出了那块魂骨。,“卧槽！”,,,,,,,,,,
第27章 龟儿子给我站住！老菊刹不住车了！,当那块魂骨出现在自己面前的时候，魔熊斗罗整个人都傻了。,从那魂骨上传来的能量波动，让魔熊斗罗这个九十四级的封号斗罗都感到心惊肉跳！,“这…这是…”他的声音都在颤抖，他伸出手想要触碰，却被鬼斗罗一巴掌拍开。,“八万年魂骨！”鬼斗罗的语气里带着掩不住的得意。,“地狱鬼影左臂骨！”,魔熊斗罗的声音都变了调，眼珠子瞪得像铜铃。,“八万年？！”,“老鬼……这……这魂骨是从哪儿得来的？”,他的眼神死死锁定在那块散发着恐怖气息的魂骨上，口水都快流出来了。,鬼斗罗看着魔熊斗罗那副震惊的表情，心里别提多得意了。,“想知道？“,他把魂骨在手里掂了掂，那叫一个臭屁。,“就是月关说的那个枫染亭！“,“我今天去那里吃了顿饭，然后抽奖就抽到了这个！“,魔熊斗罗瞬间石化。,“你说啥？吃顿饭就能抽到八万年魂骨？“,“老鬼，你是不是发烧了？”,魔熊斗罗上前一步，伸出那只蒲扇般的大手，就要往鬼斗罗额头上摸去。
第27章 龟儿子给我站住！老菊刹不住车了！,鬼斗罗一把拍开魔熊斗罗的手，整个人瞬间就炸了。,“靠！老子好心好意带你去发财，你还质疑我？！”,他的声音里带着明显的怒气。,“我发你大爷的烧！”,魔熊斗罗被这突如其来的暴怒吓了一跳，下意识后退两步。,“老鬼，你别激动啊！我就是觉得这事儿太离谱了……”,“离谱你个头！”,鬼斗罗气得脸都绿了，直接把那块价值连城的魂骨往储物魂导器里一塞。,“老子拿八万年魂骨给你看，你踏马还说我发烧？”,“不信拉倒！”,说完，鬼斗罗扭头就走，脚步声蹬蹬蹬的，那叫一个气势汹汹。,“诶诶！老鬼你别走啊！”,魔熊斗罗看着鬼斗罗要走，顿时急了。,刚才那块魂骨他看得很清楚，那绝对是真的八万年魂骨！,散发的气息骗不了人！,虽然不敢相信吃顿饭就能抽到这种宝贝，但事实摆在面前啊！,“等等，老鬼！老鬼！”,
